"","Game_ID","Visiting_Team","Inning","Batting_Team","Outs","Balls","Strikes","Vistor_Score","Home_Score","Batter","Batter_Hand","Pitcher","Pitcher_Hand","First_Runner","Second_Runner","Third_Runner","Event_Text","Leadoff_Flag","PinchHit_Flag","Defensive_Position","Lineup_Position","Event_Type","Batter_Event_Flag","AB_Flag","Hit_Value","SH_Flag","SF_Flag","Outs_On_Play","RBIs_On_Play","Wild_Pitch_Flag","Passed_Ball_Flag","Num_Errors","Batter_Dest","Runner_On_1st_Dest","Runner_On_2nd_Dest","Runner_On_3rd_Dest","First","Second","Third","Runs_Scored","Result_Outs","State","Next_State","Home_Team"
"5490","ANA201709130","HOU",9,0,1,1,2,1,9,"brega001","R","paree001","R","","","","S8/G",FALSE,FALSE,4,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ANA"
"5491","ANA201709130","HOU",9,0,1,0,0,1,9,"davij006","R","paree001","R","brega001","","","54(1)3/GDP",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","ANA"
"5492","ANA201709140","HOU",1,0,0,2,2,0,0,"sprig001","R","nolar001","R","","","","3/P2F",TRUE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ANA"
"5493","ANA201709140","HOU",1,0,1,1,0,0,0,"reddj001","L","nolar001","R","","","","8/F",FALSE,FALSE,9,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ANA"
"5494","ANA201709140","HOU",1,0,2,2,2,0,0,"altuj001","R","nolar001","R","","","","8/F",FALSE,FALSE,4,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ANA"
"5503","ANA201709140","HOU",2,0,0,2,0,0,0,"corrc001","R","nolar001","R","","","","9/F",TRUE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ANA"
"5504","ANA201709140","HOU",2,0,1,1,2,0,0,"gonzm002","L","nolar001","R","","","","S9/L",FALSE,FALSE,7,5,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ANA"
"5505","ANA201709140","HOU",2,0,1,2,0,0,0,"brega001","R","nolar001","R","gonzm002","","","D7/L+.1-H",FALSE,FALSE,5,6,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,4,0,0,1,0,0,1,1,"1100","1010","ANA"
"5506","ANA201709140","HOU",2,0,1,0,1,1,0,"beltc001","L","nolar001","R","","brega001","","8/L",FALSE,FALSE,10,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","ANA"
"5507","ANA201709140","HOU",2,0,2,2,1,1,0,"gurry001","R","nolar001","R","","brega001","","S7/L+.2-H",FALSE,FALSE,3,8,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,0,4,0,0,1,0,1,2,"2010","2100","ANA"
"5508","ANA201709140","HOU",2,0,2,2,2,2,0,"mccab002","L","nolar001","R","gurry001","","","9/L",FALSE,FALSE,2,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ANA"
"5513","ANA201709140","HOU",3,0,0,2,2,2,0,"sprig001","R","nolar001","R","","","","63/G",TRUE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ANA"
"5514","ANA201709140","HOU",3,0,1,0,1,2,0,"reddj001","L","nolar001","R","","","","8/L+",FALSE,FALSE,9,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ANA"
"5515","ANA201709140","HOU",3,0,2,3,2,2,0,"altuj001","R","nolar001","R","","","","W",FALSE,FALSE,4,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ANA"
"5516","ANA201709140","HOU",3,0,2,0,0,2,0,"corrc001","R","nolar001","R","altuj001","","","9/F",FALSE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ANA"
"5520","ANA201709140","HOU",4,0,0,0,2,2,0,"gonzm002","L","nolar001","R","","","","K",TRUE,FALSE,7,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ANA"
"5521","ANA201709140","HOU",4,0,1,0,1,2,0,"brega001","R","nolar001","R","","","","3/P",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ANA"
"5522","ANA201709140","HOU",4,0,2,2,1,2,0,"beltc001","L","nolar001","R","","","","7/F",FALSE,FALSE,10,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ANA"
"5527","ANA201709140","HOU",5,0,0,0,1,2,1,"gurry001","R","nolar001","R","","","","43/G",TRUE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ANA"
"5528","ANA201709140","HOU",5,0,1,3,2,2,1,"mccab002","L","nolar001","R","","","","9/F",FALSE,FALSE,2,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ANA"
"5529","ANA201709140","HOU",5,0,2,1,2,2,1,"sprig001","R","nolar001","R","","","","9/F",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ANA"
"5533","ANA201709140","HOU",6,0,0,2,1,2,1,"reddj001","L","nolar001","R","","","","S8/L",TRUE,FALSE,9,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ANA"
"5534","ANA201709140","HOU",6,0,0,0,0,2,1,"altuj001","R","nolar001","R","reddj001","","","9/F",FALSE,FALSE,4,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","ANA"
"5535","ANA201709140","HOU",6,0,1,0,1,2,1,"corrc001","R","nolar001","R","reddj001","","","53/G-.1-2",FALSE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,2,"1100","2010","ANA"
"5536","ANA201709140","HOU",6,0,2,1,1,2,1,"gonzm002","L","nolar001","R","","reddj001","","3/G",FALSE,FALSE,7,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","ANA"
"5541","ANA201709140","HOU",7,0,0,1,2,2,1,"brega001","R","middk001","R","","","","8/L",TRUE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ANA"
"5542","ANA201709140","HOU",7,0,1,0,1,2,1,"beltc001","L","woodb004","R","","","","7/F",FALSE,FALSE,10,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ANA"
"5543","ANA201709140","HOU",7,0,2,1,1,2,1,"gurry001","R","woodb004","R","","","","S9/G",FALSE,FALSE,3,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ANA"
"5544","ANA201709140","HOU",7,0,2,2,2,2,1,"mccab002","L","woodb004","R","gurry001","","","S4/G.1-2",FALSE,FALSE,2,9,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,2,"2100","2110","ANA"
"5545","ANA201709140","HOU",7,0,2,3,2,2,1,"sprig001","R","woodb004","R","mccab002","gurry001","","63/G",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","ANA"
"5549","ANA201709140","HOU",8,0,0,3,2,2,1,"reddj001","L","alvaj003","L","","","","D9/L+",TRUE,FALSE,9,2,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,"0000","0010","ANA"
"5550","ANA201709140","HOU",8,0,0,3,2,2,1,"altuj001","R","ramin002","R","","reddj001","","W",FALSE,FALSE,4,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,0,"0010","0110","ANA"
"5551","ANA201709140","HOU",8,0,0,2,2,2,1,"corrc001","R","ramin002","R","altuj001","reddj001","","K",FALSE,FALSE,6,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,1,"0110","1110","ANA"
"5552","ANA201709140","HOU",8,0,1,1,2,2,1,"gonzm002","L","ramin002","R","altuj001","reddj001","","D8/L+.2-H;1-H;BX3(8356)",FALSE,FALSE,7,5,21,TRUE,TRUE,2,FALSE,FALSE,1,2,FALSE,FALSE,0,0,4,4,0,1,1,0,2,2,"1110","2000","ANA"
"5553","ANA201709140","HOU",8,0,2,0,1,4,1,"brega001","R","ramin002","R","","","","9/F",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ANA"
"5557","ANA201709140","HOU",9,0,0,0,2,4,1,"beltc001","L","salaf001","R","","","","D8/L",TRUE,FALSE,10,7,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,"0000","0010","ANA"
"5558","ANA201709140","HOU",9,0,0,1,2,4,1,"gurry001","R","salaf001","R","","fishd001","","S6/P.2-3",FALSE,FALSE,3,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,3,0,0,1,0,0,0,"0010","0101","ANA"
"5559","ANA201709140","HOU",9,0,0,1,0,4,1,"mccab002","L","salaf001","R","maybc001","","fishd001","8/F/SF.3-H",FALSE,FALSE,2,9,2,TRUE,FALSE,0,FALSE,TRUE,1,1,FALSE,FALSE,0,0,1,0,4,1,0,1,1,1,"0101","1100","ANA"
"5560","ANA201709140","HOU",9,0,1,3,2,5,1,"sprig001","R","salaf001","R","maybc001","","","53/G.1-2",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,2,"1100","2010","ANA"
"5561","ANA201709140","HOU",9,0,2,0,1,5,1,"reddj001","L","salaf001","R","","maybc001","","6/L",FALSE,FALSE,9,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","ANA"
"11043","ARI201708140","HOU",1,0,0,1,2,0,0,"sprig001","R","greiz001","R","","","","K",TRUE,FALSE,8,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11044","ARI201708140","HOU",1,0,1,1,2,0,0,"altuj001","R","greiz001","R","","","","K",FALSE,FALSE,4,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"11045","ARI201708140","HOU",1,0,2,1,1,0,0,"reddj001","L","greiz001","R","","","","S7/L",FALSE,FALSE,9,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
"11046","ARI201708140","HOU",1,0,2,0,1,0,0,"gurry001","R","greiz001","R","reddj001","","","13/G-",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"11050","ARI201708140","HOU",2,0,0,3,2,0,0,"brega001","R","greiz001","R","","","","W",TRUE,FALSE,5,5,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"11051","ARI201708140","HOU",2,0,0,3,2,0,0,"gonzm002","L","greiz001","R","brega001","","","K+CS2(26)/DP",FALSE,FALSE,6,6,3,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","ARI"
"11052","ARI201708140","HOU",2,0,2,2,2,0,0,"fishd001","L","greiz001","R","","","","8/F",FALSE,FALSE,7,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"11059","ARI201708140","HOU",3,0,0,1,2,0,1,"centj001","L","greiz001","R","","","","K",TRUE,FALSE,2,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11060","ARI201708140","HOU",3,0,1,0,2,0,1,"mchuc001","R","greiz001","R","","","","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"11061","ARI201708140","HOU",3,0,2,3,2,0,1,"sprig001","R","greiz001","R","","","","S6/G+.B-2(E6/TH)",FALSE,FALSE,8,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,1,2,0,0,0,0,0,0,0,2,"2000","2010","ARI"
"11062","ARI201708140","HOU",3,0,2,2,2,0,1,"altuj001","R","greiz001","R","","sprig001","","K+WP.2-3;B-1",FALSE,FALSE,4,2,3,TRUE,TRUE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,1,0,3,0,0,1,0,0,2,"2010","2101","ARI"
"11063","ARI201708140","HOU",3,0,2,1,1,0,1,"reddj001","L","greiz001","R","altuj001","","sprig001","3/P",FALSE,FALSE,9,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","ARI"
"11068","ARI201708140","HOU",4,0,0,1,2,0,1,"gurry001","R","greiz001","R","","","","S5/G",TRUE,FALSE,3,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"11069","ARI201708140","HOU",4,0,0,0,1,0,1,"brega001","R","greiz001","R","gurry001","","","54(1)3/GDP",FALSE,FALSE,5,5,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","ARI"
"11070","ARI201708140","HOU",4,0,2,1,1,0,1,"gonzm002","L","greiz001","R","","","","D7/L+",FALSE,FALSE,6,6,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","ARI"
"11071","ARI201708140","HOU",4,0,2,1,0,0,1,"fishd001","L","greiz001","R","","gonzm002","","4/L",FALSE,FALSE,7,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","ARI"
"11076","ARI201708140","HOU",5,0,0,2,1,0,1,"centj001","L","greiz001","R","","","","7/L",TRUE,FALSE,2,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11077","ARI201708140","HOU",5,0,1,0,2,0,1,"mchuc001","R","greiz001","R","","","","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"11078","ARI201708140","HOU",5,0,2,2,1,0,1,"sprig001","R","greiz001","R","","","","9/F",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"11082","ARI201708140","HOU",6,0,0,2,2,0,1,"altuj001","R","greiz001","R","","","","K",TRUE,FALSE,4,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11083","ARI201708140","HOU",6,0,1,3,1,0,1,"reddj001","L","greiz001","R","","","","W",FALSE,FALSE,9,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"11084","ARI201708140","HOU",6,0,1,1,2,0,1,"gurry001","R","greiz001","R","reddj001","","","54(1)3/GDP",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","ARI"
"11090","ARI201708140","HOU",7,0,0,1,0,0,2,"brega001","R","greiz001","R","","","","53/G",TRUE,FALSE,5,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11091","ARI201708140","HOU",7,0,1,2,2,0,2,"gonzm002","L","greiz001","R","","","","K",FALSE,FALSE,6,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"11092","ARI201708140","HOU",7,0,2,2,1,0,2,"fishd001","L","greiz001","R","","","","S9/G",FALSE,FALSE,7,7,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
"11093","ARI201708140","HOU",7,0,2,1,2,0,2,"centj001","L","delaj001","L","fishd001","","","K",FALSE,FALSE,2,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"11098","ARI201708140","HOU",8,0,0,0,2,0,2,"marij002","R","brada001","R","","","","K",TRUE,TRUE,11,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11099","ARI201708140","HOU",8,0,1,0,2,0,2,"sprig001","R","brada001","R","","","","9/L",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"11100","ARI201708140","HOU",8,0,2,1,1,0,2,"altuj001","R","brada001","R","","","","S7/L",FALSE,FALSE,4,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
"11101","ARI201708140","HOU",8,0,2,2,2,0,2,"reddj001","L","brada001","R","altuj001","","","64(1)/FO/G",FALSE,FALSE,9,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,1,0,0,0,1,0,0,0,3,"2100","3000","ARI"
"11107","ARI201708140","HOU",9,0,0,2,2,0,2,"gurry001","R","rodnf001","R","","","","K",TRUE,FALSE,3,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11108","ARI201708140","HOU",9,0,1,0,0,0,2,"brega001","R","rodnf001","R","","","","53/G-",FALSE,FALSE,5,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"11109","ARI201708140","HOU",9,0,2,1,1,0,2,"gonzm002","L","rodnf001","R","","","","S3/BG",FALSE,FALSE,6,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
"11110","ARI201708140","HOU",9,0,2,1,0,0,2,"fishd001","L","rodnf001","R","gonzm002","","","4/L",FALSE,FALSE,7,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"11111","ARI201708150","HOU",1,0,0,2,2,0,0,"sprig001","R","banda001","L","","","","7/L+",TRUE,FALSE,9,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11112","ARI201708150","HOU",1,0,1,1,1,0,0,"brega001","R","banda001","L","","","","S8/F",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"11113","ARI201708150","HOU",1,0,1,3,2,0,0,"altuj001","R","banda001","L","brega001","","","K",FALSE,FALSE,4,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","ARI"
"11114","ARI201708150","HOU",1,0,2,0,0,0,0,"gurry001","R","banda001","L","brega001","","","8/F",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"11118","ARI201708150","HOU",2,0,0,1,2,0,0,"reddj001","L","banda001","L","","","","K",TRUE,FALSE,7,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11119","ARI201708150","HOU",2,0,1,2,2,0,0,"davij006","R","banda001","L","","","","D9/L+",FALSE,FALSE,5,6,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1,"1000","1010","ARI"
"11120","ARI201708150","HOU",2,0,1,2,2,0,0,"stasm001","R","banda001","L","","davij006","","D7/G+.2-H",FALSE,FALSE,2,7,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,0,4,0,0,1,0,1,1,"1010","1010","ARI"
"11121","ARI201708150","HOU",2,0,1,1,1,1,0,"marij002","R","banda001","L","","stasm001","","S9/F.2-3",FALSE,FALSE,8,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,3,0,0,1,0,0,1,"1010","1101","ARI"
"11122","ARI201708150","HOU",2,0,1,0,2,1,0,"peacb001","R","banda001","L","marij002","","stasm001","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,2,"1101","2101","ARI"
"11123","ARI201708150","HOU",2,0,2,1,0,1,0,"sprig001","R","banda001","L","marij002","","stasm001","D8/L+.3-H;1-H",FALSE,FALSE,9,1,21,TRUE,TRUE,2,FALSE,FALSE,0,2,FALSE,FALSE,0,2,4,0,4,1,0,1,2,2,"2101","2010","ARI"
"11124","ARI201708150","HOU",2,0,2,0,0,3,0,"brega001","R","banda001","L","","sprig001","","T9/L.2-H",FALSE,FALSE,6,2,22,TRUE,TRUE,3,FALSE,FALSE,0,1,FALSE,FALSE,0,3,0,4,0,0,1,0,1,2,"2010","2001","ARI"
"11125","ARI201708150","HOU",2,0,2,1,2,4,0,"altuj001","R","banda001","L","","","brega001","WP.3-H(NR)",FALSE,FALSE,4,3,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,0,0,4,0,0,1,1,2,"2001","2000","ARI"
"11126","ARI201708150","HOU",2,0,2,2,2,5,0,"altuj001","R","banda001","L","","","","S8/L",FALSE,FALSE,4,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
"11127","ARI201708150","HOU",2,0,2,3,1,5,0,"gurry001","R","banda001","L","altuj001","","","8/F",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"11131","ARI201708150","HOU",3,0,0,0,0,5,0,"reddj001","L","banda001","L","","","","6/P",TRUE,FALSE,7,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11132","ARI201708150","HOU",3,0,1,1,2,5,0,"davij006","R","banda001","L","","","","HP",FALSE,FALSE,5,6,16,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"11133","ARI201708150","HOU",3,0,1,1,2,5,0,"stasm001","R","banda001","L","davij006","","","9/F.1-2",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,2,"1100","2010","ARI"
"11134","ARI201708150","HOU",3,0,2,3,0,5,0,"marij002","R","banda001","L","","davij006","","IW",FALSE,FALSE,8,8,15,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","ARI"
"11135","ARI201708150","HOU",3,0,2,1,0,5,0,"peacb001","R","banda001","L","marij002","davij006","","D9/L.2-H;1-H",FALSE,FALSE,1,9,21,TRUE,TRUE,2,FALSE,FALSE,0,2,FALSE,FALSE,0,2,4,4,0,1,1,0,2,2,"2110","2010","ARI"
"11136","ARI201708150","HOU",3,0,2,1,2,7,0,"sprig001","R","banda001","L","","peacb001","","7/F",FALSE,FALSE,9,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","ARI"
"11140","ARI201708150","HOU",4,0,0,2,2,7,0,"brega001","R","banda001","L","","","","53/G",TRUE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"11141","ARI201708150","HOU",4,0,1,3,2,7,0,"altuj001","R","banda001","L","","","","W",FALSE,FALSE,4,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"11142","ARI201708150","HOU",4,0,1,1,0,7,0,"gurry001","R","banda001","L","altuj001","","","T8/L+.1-H",FALSE,FALSE,3,4,22,TRUE,TRUE,3,FALSE,FALSE,0,1,FALSE,FALSE,0,3,4,0,0,1,0,0,1,1,"1100","1001","ARI"
"11143","ARI201708150","HOU",4,0,1,2,2,8,0,"reddj001","L","banda001","L","","","gurry001","43/G",FALSE,FALSE,7,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,3,0,0,1,0,2,"1001","2001","ARI"
"11144","ARI201708150","HOU",4,0,2,3,0,8,0,"davij006","R","banda001","L","","","gurry001","W",FALSE,FALSE,5,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,3,0,0,1,0,2,"2001","2101","ARI"
