"","Game_ID","Visiting_Team","Inning","Batting_Team","Outs","Balls","Strikes","Vistor_Score","Home_Score","Batter","Batter_Hand","Pitcher","Pitcher_Hand","First_Runner","Second_Runner","Third_Runner","Event_Text","Leadoff_Flag","PinchHit_Flag","Defensive_Position","Lineup_Position","Event_Type","Batter_Event_Flag","AB_Flag","Hit_Value","SH_Flag","SF_Flag","Outs_On_Play","RBIs_On_Play","Wild_Pitch_Flag","Passed_Ball_Flag","Num_Errors","Batter_Dest","Runner_On_1st_Dest","Runner_On_2nd_Dest","Runner_On_3rd_Dest","First","Second","Third","Runs_Scored","Result_Outs","State","Next_State","Home_Team"
"68737","DET201708200","LAN",7,0,1,3,1,1,4,"gonza003","L","verlj001","R","","","","7/F",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","DET"
"68738","DET201708200","LAN",7,0,2,3,2,1,4,"puigy001","R","verlj001","R","","","","9/F",FALSE,FALSE,9,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","DET"
"68743","DET201708200","LAN",8,0,0,0,1,1,4,"utlec001","L","verlj001","R","","","","8/F",TRUE,FALSE,10,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","DET"
"68744","DET201708200","LAN",8,0,1,0,0,1,4,"forsl001","R","verlj001","R","","","","63/G",FALSE,FALSE,4,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","DET"
"68745","DET201708200","LAN",8,0,2,3,1,1,4,"barna001","R","verlj001","R","","","","S9/L",FALSE,FALSE,2,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","DET"
"68746","DET201708200","LAN",8,0,2,0,2,1,4,"herne001","R","verlj001","R","barna001","","","54(1)/FO/G",FALSE,FALSE,8,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,1,0,0,0,1,0,0,0,3,"2100","3000","DET"
"68755","DET201708200","LAN",9,0,0,3,2,1,6,"granc001","L","stumd001","L","","","","43/G",TRUE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","DET"
"68756","DET201708200","LAN",9,0,1,0,0,1,6,"seagc001","L","stumd001","L","","","","S7/G",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","DET"
"68757","DET201708200","LAN",9,0,1,2,2,1,6,"turnj001","R","stumd001","L","seagc001","","","3/P3F",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","DET"
"68758","DET201708200","LAN",9,0,2,1,2,1,6,"gonza003","L","stumd001","L","seagc001","","","K",FALSE,FALSE,3,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","DET"
"83087","LAN201704030","SDN",1,1,0,2,1,1,0,"tolea001","L","chacj001","R","","","","7/L",TRUE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83088","LAN201704030","SDN",1,1,1,0,0,1,0,"seagc001","L","chacj001","R","","","","63/G",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83089","LAN201704030","SDN",1,1,2,0,2,1,0,"turnj001","R","chacj001","R","","","","13/G",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83093","LAN201704030","SDN",2,1,0,3,1,1,0,"gonza003","L","chacj001","R","","","","DGR/78/L",TRUE,FALSE,3,4,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,"0000","0010","LAN"
"83094","LAN201704030","SDN",2,1,0,0,1,1,0,"forsl001","R","chacj001","R","","gonza003","","S8/L.2-3",FALSE,FALSE,4,5,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,3,0,0,1,0,0,0,"0010","0101","LAN"
"83095","LAN201704030","SDN",2,1,0,0,1,1,0,"pedej001","L","chacj001","R","forsl001","","gonza003","9/F/SF.3-H;1-2(TH)",FALSE,FALSE,8,6,2,TRUE,FALSE,0,FALSE,TRUE,1,1,FALSE,FALSE,0,0,2,0,4,1,0,1,1,1,"0101","1010","LAN"
"83096","LAN201704030","SDN",2,1,1,1,2,1,1,"grany001","L","chacj001","R","","forsl001","","K",FALSE,FALSE,2,7,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","LAN"
"83097","LAN201704030","SDN",2,1,2,3,0,1,1,"puigy001","R","chacj001","R","","forsl001","","IW",FALSE,FALSE,9,8,15,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","LAN"
"83098","LAN201704030","SDN",2,1,2,3,2,1,1,"kersc001","L","chacj001","R","puigy001","forsl001","","3/G",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","LAN"
"83102","LAN201704030","SDN",3,1,0,0,0,1,1,"tolea001","L","chacj001","R","","","","8/F",TRUE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83103","LAN201704030","SDN",3,1,1,0,1,1,1,"seagc001","L","chacj001","R","","","","7/L",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83104","LAN201704030","SDN",3,1,2,1,2,1,1,"turnj001","R","chacj001","R","","","","D8/L+",FALSE,FALSE,5,3,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","LAN"
"83105","LAN201704030","SDN",3,1,2,3,0,1,1,"gonza003","L","chacj001","R","","turnj001","","IW",FALSE,FALSE,3,4,15,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","LAN"
"83106","LAN201704030","SDN",3,1,2,2,1,1,1,"forsl001","R","chacj001","R","gonza003","turnj001","","HP.2-3;1-2",FALSE,FALSE,4,5,16,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,3,0,1,1,0,0,2,"2110","2111","LAN"
"83107","LAN201704030","SDN",3,1,2,3,1,1,1,"pedej001","L","chacj001","R","forsl001","gonza003","turnj001","HR/9/L.3-H;2-H;1-H",FALSE,FALSE,8,6,23,TRUE,TRUE,4,FALSE,FALSE,0,4,FALSE,FALSE,0,4,4,4,4,1,1,1,4,2,"2111","2000","LAN"
"83108","LAN201704030","SDN",3,1,2,1,1,1,5,"grany001","L","chacj001","R","","","","HR/9/F",FALSE,FALSE,2,7,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,2,"2000","2000","LAN"
"83109","LAN201704030","SDN",3,1,2,1,0,1,6,"puigy001","R","chacj001","R","","","","7/F",FALSE,FALSE,9,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83113","LAN201704030","SDN",4,1,0,0,2,1,6,"kersc001","L","chacj001","R","","","","S7/G",TRUE,FALSE,1,9,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83114","LAN201704030","SDN",4,1,0,1,0,1,6,"tolea001","L","chacj001","R","kersc001","","","S8/G.1-2",FALSE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","LAN"
"83115","LAN201704030","SDN",4,1,0,1,2,1,6,"seagc001","L","chacj001","R","tolea001","kersc001","","K",FALSE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,1,"0110","1110","LAN"
"83116","LAN201704030","SDN",4,1,1,3,0,1,6,"turnj001","R","chacj001","R","tolea001","kersc001","","D7/G+/MREV.2-H;1-3",FALSE,FALSE,5,3,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,3,4,0,1,1,0,1,1,"1110","1011","LAN"
"83117","LAN201704030","SDN",4,1,1,0,0,1,7,"gonza003","L","bethc001","R","","turnj001","tolea001","WP.3-H(NR);2-3",FALSE,FALSE,3,4,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,0,3,4,0,1,1,1,1,"1011","1001","LAN"
"83118","LAN201704030","SDN",4,1,1,2,0,1,8,"gonza003","L","bethc001","R","","","turnj001","WP.3-H(NR)",FALSE,FALSE,3,4,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,0,0,4,0,0,1,1,1,"1001","1000","LAN"
"83119","LAN201704030","SDN",4,1,1,3,1,1,9,"gonza003","L","bethc001","R","","","","W",FALSE,FALSE,3,4,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83120","LAN201704030","SDN",4,1,1,0,1,1,9,"forsl001","R","bethc001","R","gonza003","","","9/F",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","LAN"
"83121","LAN201704030","SDN",4,1,2,1,0,1,9,"pedej001","L","bethc001","R","gonza003","","","7/F+",FALSE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83125","LAN201704030","SDN",5,1,0,0,0,1,9,"grany001","L","bethc001","R","","","","7/L+",TRUE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83126","LAN201704030","SDN",5,1,1,0,1,1,9,"puigy001","R","bethc001","R","","","","D7/L+",FALSE,FALSE,9,8,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1,"1000","1010","LAN"
"83127","LAN201704030","SDN",5,1,1,3,2,1,9,"kersc001","L","bethc001","R","","puigy001","","W",FALSE,FALSE,1,9,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,1,"1010","1110","LAN"
"83128","LAN201704030","SDN",5,1,1,0,0,1,9,"tolea001","L","bethc001","R","kersc001","puigy001","","5/P/IF",FALSE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,2,"1110","2110","LAN"
"83129","LAN201704030","SDN",5,1,2,1,1,1,9,"seagc001","L","bethc001","R","kersc001","puigy001","","HR/8/L.2-H;1-H",FALSE,FALSE,6,2,23,TRUE,TRUE,4,FALSE,FALSE,0,3,FALSE,FALSE,0,4,4,4,0,1,1,0,3,2,"2110","2000","LAN"
"83130","LAN201704030","SDN",5,1,2,3,2,1,12,"turnj001","R","bethc001","R","","","","S67/G",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83131","LAN201704030","SDN",5,1,2,0,0,1,12,"gonza003","L","diazm004","R","turnj001","","","WP.1-2",FALSE,FALSE,3,4,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,2,0,0,1,0,0,0,2,"2100","2010","LAN"
"83132","LAN201704030","SDN",5,1,2,1,0,1,12,"gonza003","L","diazm004","R","","turnj001","","31/G",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","LAN"
"83136","LAN201704030","SDN",6,1,0,2,2,1,12,"forsl001","R","diazm004","R","","","","8/F",TRUE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83137","LAN201704030","SDN",6,1,1,2,2,1,12,"pedej001","L","diazm004","R","","","","K",FALSE,FALSE,8,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83138","LAN201704030","SDN",6,1,2,0,1,1,12,"grany001","L","diazm004","R","","","","31/G",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83143","LAN201704030","SDN",7,1,0,3,2,2,12,"puigy001","R","stamc001","R","","","","W",TRUE,FALSE,9,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83144","LAN201704030","SDN",7,1,0,1,0,2,12,"utlec001","L","stamc001","R","puigy001","","","7/F",FALSE,TRUE,11,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","LAN"
"83145","LAN201704030","SDN",7,1,1,2,2,2,12,"tolea001","L","stamc001","R","puigy001","","","S9/L.1-2",FALSE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,1,"1100","1110","LAN"
"83146","LAN201704030","SDN",7,1,1,2,2,2,12,"seagc001","L","stamc001","R","tolea001","puigy001","","S9/G+.2XH(93253);1-3;B-2(TH)",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,1,0,FALSE,FALSE,0,2,3,0,0,1,1,0,0,2,"1110","2011","LAN"
"83147","LAN201704030","SDN",7,1,2,0,1,2,12,"turnj001","R","stamc001","R","","seagc001","tolea001","8/L",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,3,0,1,1,0,3,"2011","3000","LAN"
"83153","LAN201704030","SDN",8,1,0,1,0,3,12,"vanss001","R","torrj001","L","","","","8/F",TRUE,TRUE,11,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83154","LAN201704030","SDN",8,1,1,0,0,3,12,"forsl001","R","torrj001","L","","","","HP",FALSE,FALSE,4,5,16,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83155","LAN201704030","SDN",8,1,1,0,2,3,12,"gutif001","R","torrj001","L","forsl001","","","K",FALSE,TRUE,11,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","LAN"
"83156","LAN201704030","SDN",8,1,2,1,0,3,12,"grany001","R","torrj001","L","forsl001","","","HR/7/L.1-H",FALSE,FALSE,2,7,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,4,0,0,1,0,0,2,2,"2100","2000","LAN"
"83157","LAN201704030","SDN",8,1,2,1,2,3,14,"puigy001","R","torrj001","L","","","","K",FALSE,FALSE,9,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83169","LAN201704040","SDN",1,1,0,0,1,2,0,"forsl001","R","richc002","L","","","","S18/G",TRUE,FALSE,4,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83170","LAN201704040","SDN",1,1,0,2,1,2,0,"seagc001","L","richc002","L","forsl001","","","56(1)3/GDP",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","LAN"
"83171","LAN201704040","SDN",1,1,2,2,1,2,0,"turnj001","R","richc002","L","","","","S9/L",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83172","LAN201704040","SDN",1,1,2,2,0,2,0,"gutif001","R","richc002","L","turnj001","","","8/F+",FALSE,FALSE,7,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83176","LAN201704040","SDN",2,1,0,0,0,2,0,"puigy001","R","richc002","L","","","","63/G+",TRUE,FALSE,9,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83177","LAN201704040","SDN",2,1,1,0,1,2,0,"gonza003","L","richc002","L","","","","S7/G",FALSE,FALSE,3,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83178","LAN201704040","SDN",2,1,1,0,1,2,0,"grany001","R","richc002","L","gonza003","","","4(1)3/GDP",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","LAN"
"83183","LAN201704040","SDN",3,1,0,2,2,3,0,"herne001","R","richc002","L","","","","63/G+",TRUE,FALSE,8,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83184","LAN201704040","SDN",3,1,1,0,1,3,0,"maedk001","R","richc002","L","","","","63/G+",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83185","LAN201704040","SDN",3,1,2,3,1,3,0,"forsl001","R","richc002","L","","","","W",FALSE,FALSE,4,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83186","LAN201704040","SDN",3,1,2,1,2,3,0,"seagc001","L","richc002","L","forsl001","","","K",FALSE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83191","LAN201704040","SDN",4,1,0,1,2,3,0,"turnj001","R","richc002","L","","","","63/G+",TRUE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83192","LAN201704040","SDN",4,1,1,1,2,3,0,"gutif001","R","richc002","L","","","","S9/G",FALSE,FALSE,7,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","LAN"
"83193","LAN201704040","SDN",4,1,1,1,2,3,0,"puigy001","R","richc002","L","gutif001","","","54(1)3/GDP",FALSE,FALSE,9,5,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","LAN"
"83197","LAN201704040","SDN",5,1,0,1,2,3,0,"gonza003","L","richc002","L","","","","K",TRUE,FALSE,3,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83198","LAN201704040","SDN",5,1,1,1,1,3,0,"grany001","R","richc002","L","","","","13/G",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83199","LAN201704040","SDN",5,1,2,3,2,3,0,"herne001","R","richc002","L","","","","W",FALSE,FALSE,8,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83200","LAN201704040","SDN",5,1,2,0,2,3,0,"vanss001","R","richc002","L","herne001","","","5/L+",FALSE,TRUE,11,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83204","LAN201704040","SDN",6,1,0,0,1,3,0,"forsl001","R","richc002","L","","","","S7/G",TRUE,FALSE,4,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","LAN"
"83205","LAN201704040","SDN",6,1,0,0,1,3,0,"seagc001","L","richc002","L","forsl001","","","7/F",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","LAN"
"83206","LAN201704040","SDN",6,1,1,2,2,3,0,"turnj001","R","richc002","L","forsl001","","","64(1)3/GDP/MREV",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","LAN"
"83211","LAN201704040","SDN",7,1,0,1,2,3,0,"gutif001","R","richc002","L","","","","K",TRUE,FALSE,7,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83212","LAN201704040","SDN",7,1,1,1,2,3,0,"puigy001","R","richc002","L","","","","43/G",FALSE,FALSE,9,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83213","LAN201704040","SDN",7,1,2,1,0,3,0,"gonza003","L","richc002","L","","","","3/G",FALSE,FALSE,3,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83220","LAN201704040","SDN",8,1,0,1,2,4,0,"grany001","R","richc002","L","","","","K",TRUE,FALSE,2,7,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83221","LAN201704040","SDN",8,1,1,3,2,4,0,"herne001","R","richc002","L","","","","3/G",FALSE,FALSE,8,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83222","LAN201704040","SDN",8,1,2,0,2,4,0,"barna001","R","richc002","L","","","","K",FALSE,TRUE,11,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83227","LAN201704040","SDN",9,1,0,1,0,4,0,"forsl001","R","handb001","L","","","","8/L+",TRUE,FALSE,4,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83228","LAN201704040","SDN",9,1,1,2,2,4,0,"seagc001","L","handb001","L","","","","8/F",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83229","LAN201704040","SDN",9,1,2,1,2,4,0,"turnj001","R","handb001","L","","","","63/G",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","LAN"
"83233","LAN201704050","SDN",1,1,0,1,2,0,0,"tolea001","L","cahit001","R","","","","K",TRUE,FALSE,7,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83234","LAN201704050","SDN",1,1,1,0,0,0,0,"seagc001","L","cahit001","R","","","","D7/L+",FALSE,FALSE,6,2,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1,"1000","1010","LAN"
"83235","LAN201704050","SDN",1,1,1,1,1,0,0,"turnj001","R","cahit001","R","","seagc001","","4/P",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","LAN"
"83236","LAN201704050","SDN",1,1,2,1,0,0,0,"gonza003","L","cahit001","R","","seagc001","","DGR/7/L+.2-H",FALSE,FALSE,3,4,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,0,4,0,0,1,0,1,2,"2010","2010","LAN"
"83237","LAN201704050","SDN",1,1,2,2,0,0,1,"forsl001","R","cahit001","R","","gonza003","","5E3/G.2-H(NR)(UR)",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,0,0,FALSE,FALSE,1,1,0,5,0,0,1,0,1,2,"2010","2100","LAN"
"83238","LAN201704050","SDN",1,1,2,1,2,0,2,"pedej001","L","cahit001","R","forsl001","","","K23",FALSE,FALSE,8,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83243","LAN201704050","SDN",2,1,0,0,2,0,2,"grany001","L","cahit001","R","","","","9/F+",TRUE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
"83244","LAN201704050","SDN",2,1,1,0,0,0,2,"puigy001","R","cahit001","R","","","","63/G+",FALSE,FALSE,9,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","LAN"
"83245","LAN201704050","SDN",2,1,2,2,2,0,2,"hillr001","L","cahit001","R","","","","HP",FALSE,FALSE,1,9,16,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","LAN"
"83246","LAN201704050","SDN",2,1,2,0,0,0,2,"tolea001","L","cahit001","R","hillr001","","","3/G+",FALSE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","LAN"
"83250","LAN201704050","SDN",3,1,0,1,2,0,2,"seagc001","L","cahit001","R","","","","K",TRUE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","LAN"
